id,origin,level,task_category,answer_type,complexity,persona,question,ground_truth,explanation,context,source_files
ENHANCED_ENHANCED-DIAGNOSTIC-004,enhanced_llm_with_agent,3,보안 질의,short,diagnostic,security_auditor,SSH 설정이 네트워크 보안 정책을 얼마나 잘 준수하고 있는지 평가하세요.,부분적으로 준수,"SSH 설정은 6개의 장치에서 활성화되어 있으며, SSH가 누락된 장치는 없으므로 기본적인 보안 요구 사항은 충족하고 있습니다. 그러나 SSH 접근 제어 목록(ACL)이 적용되지 않은 것으로 나타나, 이는 네트워크 보안 정책을 완전히 준수하지 못하고 있음을 의미합니다.","보안 설정 현황:
CE1: SSH ON, AAA OFF
CE2: SSH ON, AAA OFF
sample10: SSH ON, AAA ON
sample7: SSH ON, AAA ON
sample8: SSH ON, AAA ON","ce1.xml, ce2.xml, sample10.xml, sample7.xml, sample8.xml, sample9.xml"
ENHANCED_ENHANCED-DIAGNOSTIC-005,enhanced_llm_with_agent,3,보안 질의,short,diagnostic,security_auditor,발견된 L2VPN 이슈가 네트워크의 보안과 가용성에 미치는 영향을 평가하세요.,문제가 없음,"제공된 증거에 따르면 L2VPN 이슈가 발견되지 않았으며, unidirectional count도 0으로 나타나 문제없음을 의미합니다. 따라서 네트워크의 보안과 가용성에 미치는 영향은 없다고 평가할 수 있습니다.","보안 설정 현황:
CE1: SSH ON, AAA OFF
CE2: SSH ON, AAA OFF
sample10: SSH ON, AAA ON
sample7: SSH ON, AAA ON
sample8: SSH ON, AAA ON","ce1.xml, ce2.xml, sample10.xml, sample7.xml, sample8.xml, sample9.xml"
ENHANCED_ENHANCED-DIAGNOSTIC-006,enhanced_llm_with_agent,3,보안 질의,long,diagnostic,security_auditor,네트워크의 보안 정책 위반 사항이 비즈니스 연속성에 미치는 잠재적 영향을 평가하세요.,"네트워크 보안 정책 위반은 비즈니스 연속성을 심각하게 저해할 수 있으며, 데이터 유출, 서비스 중단, 고객 신뢰 상실 등의 결과를 초래할 수 있습니다.","네트워크 보안 정책이 위반되면 해커나 악의적인 공격자가 시스템에 접근할 수 있는 기회를 제공하게 되어, 중요한 데이터가 유출되거나 손상될 수 있습니다. 이러한 사건은 비즈니스 운영에 직접적인 영향을 미치며, 서비스 중단이나 고객의 신뢰 상실로 이어질 수 있습니다. 결과적으로, 이는 기업의 재정적 손실과 평판 손상으로 연결될 수 있습니다.","보안 설정 현황:
CE1: SSH ON, AAA OFF
CE2: SSH ON, AAA OFF
sample10: SSH ON, AAA ON
sample7: SSH ON, AAA ON
sample8: SSH ON, AAA ON","ce1.xml, ce2.xml, sample10.xml, sample7.xml, sample8.xml, sample9.xml"
ENHANCED_ENHANCED-DIAGNOSTIC-007,enhanced_llm_with_agent,3,보안 질의,short,diagnostic,security_auditor,BGP AS 번호의 일관성 문제로 인해 발생할 수 있는 보안 위협은 무엇입니까?,BGP 세션 하이재킹,"BGP AS 번호의 일관성 문제는 BGP 세션 하이재킹과 같은 보안 위협을 초래할 수 있습니다. 이는 공격자가 잘못된 AS 번호를 사용하여 BGP 경로를 조작하고, 이를 통해 트래픽을 가로채거나 유도할 수 있는 상황을 만들어냅니다.","BGP 설정 현황:
CE1: AS65001, 1개 피어
CE2: AS65003, 1개 피어
sample10: AS65000, 3개 피어
sample7: AS65000, 3개 피어
sample8: AS65000, 3개 피어",sample7.xml
ENHANCED_ENHANCED-DIAGNOSTIC-008,enhanced_llm_with_agent,3,보안 질의,long,diagnostic,security_auditor,SSH 설정의 버전이 보안 표준을 준수하는지 확인하는 방법은 무엇입니까?,"SSH 설정의 버전이 보안 표준을 준수하는지 확인하기 위해서는 SSH 버전을 확인하고, 해당 버전이 최신 보안 패치가 적용된 버전인지 검토해야 합니다. 또한, 보안 정책에 따라 강력한 암호화 알고리즘과 인증 방법이 사용되고 있는지 확인해야 합니다.","SSH 설정의 버전이 보안 표준을 준수하는지 확인하는 방법은 SSH 버전을 확인하고, 해당 버전이 최신 보안 패치가 적용되었는지, 그리고 보안 정책에 따라 강력한 암호화 알고리즘과 인증 방법이 사용되고 있는지를 검토하는 것입니다.","보안 설정 현황:
CE1: SSH ON, AAA OFF
CE2: SSH ON, AAA OFF
sample10: SSH ON, AAA ON
sample7: SSH ON, AAA ON
sample8: SSH ON, AAA ON",sample8.xml
ENHANCED_ENHANCED-DIAGNOSTIC-009,enhanced_llm_with_agent,3,보안 질의,short,diagnostic,security_auditor,"VRF 구성에서 RT 설정이 누락된 경우, 이로 인해 발생할 수 있는 보안 문제는 무엇입니까?",라우팅 루프 및 데이터 유출,"VRF 구성에서 RT 설정이 누락되면, 서로 다른 VRF 간의 경로가 혼동되어 라우팅 루프가 발생할 수 있으며, 이는 네트워크의 안정성을 저하시킬 수 있습니다. 또한, RT가 설정되지 않으면 특정 VRF에 속하는 데이터가 다른 VRF로 유출될 위험이 있어 보안 문제가 발생할 수 있습니다.","보안 설정 현황:
CE1: SSH ON, AAA OFF
CE2: SSH ON, AAA OFF
sample10: SSH ON, AAA ON
sample7: SSH ON, AAA ON
sample8: SSH ON, AAA ON",sample9.xml
ENHANCED_ENHANCED-DIAGNOSTIC-010,enhanced_llm_with_agent,3,보안 질의,short,diagnostic,security_auditor,네트워크에서 AAA 설정의 누락이 보안에 미치는 잠재적 위험을 평가하세요.,"AAA 설정이 누락되면 인증, 권한 부여 및 계정 관리가 제대로 이루어지지 않아 네트워크에 대한 무단 접근과 데이터 유출의 위험이 증가합니다.","AAA(인증, 권한 부여, 계정 관리) 설정이 누락되면 네트워크 자원에 대한 접근 제어가 약화되어, 공격자가 시스템에 무단으로 접근할 수 있는 가능성이 높아집니다. 이는 데이터 유출, 서비스 중단, 그리고 기타 보안 사고로 이어질 수 있습니다. 따라서 AAA 설정은 네트워크 보안의 중요한 요소로 작용합니다.","보안 설정 현황:
CE1: SSH ON, AAA OFF
CE2: SSH ON, AAA OFF
sample10: SSH ON, AAA ON
sample7: SSH ON, AAA ON
sample8: SSH ON, AAA ON",sample10.xml
ENHANCED_ENHANCED-DIAGNOSTIC-011,enhanced_llm_with_agent,3,보안 질의,short,diagnostic,security_auditor,네트워크의 보안 설정이 모든 장비에 대해 일관되게 적용되었는지 확인하세요.,False,"네트워크의 보안 설정이 모든 장비에 대해 일관되게 적용되지 않았습니다. 증거에 따르면, SSH와 AAA 설정이 모두 문제로 나타났기 때문에 보안 설정이 제대로 이루어지지 않았음을 알 수 있습니다.","보안 설정 현황:
CE1: SSH ON, AAA OFF
CE2: SSH ON, AAA OFF
sample10: SSH ON, AAA ON
sample7: SSH ON, AAA ON
sample8: SSH ON, AAA ON","ce1.xml, ce2.xml, sample10.xml, sample7.xml, sample8.xml, sample9.xml"
ENHANCED_ENHANCED-DIAGNOSTIC-012,enhanced_llm_with_agent,3,보안 질의,long,diagnostic,security_auditor,OSPF 프로세스에서의 불일치가 보안에 미치는 잠재적 영향을 평가하세요.,"OSPF 프로세스의 불일치는 네트워크의 라우팅 테이블에 혼란을 초래할 수 있으며, 이는 공격자가 네트워크 트래픽을 가로채거나 변조할 수 있는 기회를 제공할 수 있습니다.","OSPF 프로세스에서 불일치가 발생하면 라우터 간의 라우팅 정보가 일치하지 않게 되어, 잘못된 경로가 선택되거나 일부 경로가 차단될 수 있습니다. 이러한 상황은 공격자가 네트워크의 특정 부분에 대한 접근을 얻거나, 데이터 패킷을 가로채는 등의 보안 위협을 초래할 수 있습니다. 따라서 OSPF 프로세스의 불일치는 보안에 심각한 영향을 미칠 수 있습니다.","보안 설정 현황:
CE1: SSH ON, AAA OFF
CE2: SSH ON, AAA OFF
sample10: SSH ON, AAA ON
sample7: SSH ON, AAA ON
sample8: SSH ON, AAA ON","ce1.xml, ce2.xml, sample10.xml, sample7.xml, sample8.xml, sample9.xml"
ENHANCED_ENHANCED-DIAGNOSTIC-013,enhanced_llm_with_agent,3,보안 질의,short,diagnostic,security_auditor,L2VPN 구성에서의 불일치가 보안에 미치는 잠재적 영향을 평가하세요.,"L2VPN 구성에서의 불일치는 보안 취약점을 초래할 수 있으며, 이는 데이터 유출이나 서비스 중단으로 이어질 수 있습니다.","L2VPN 구성에서의 불일치는 두 개의 장치 간의 연결이 일관되지 않음을 나타내며, 이는 데이터 전송 중에 보안이 손상될 수 있는 가능성을 높입니다. 예를 들어, sample7과 sample9 간의 불일치는 이들 간의 데이터 흐름이 예상과 다르게 처리될 수 있음을 의미하며, 이는 악의적인 공격자가 데이터를 가로채거나 변조할 수 있는 기회를 제공할 수 있습니다. 따라서 이러한 불일치는 보안에 심각한 영향을 미칠 수 있습니다.","보안 설정 현황:
CE1: SSH ON, AAA OFF
CE2: SSH ON, AAA OFF
sample10: SSH ON, AAA ON
sample7: SSH ON, AAA ON
sample8: SSH ON, AAA ON","ce1.xml, ce2.xml, sample10.xml, sample7.xml, sample8.xml, sample9.xml"
ENHANCED_ENHANCED-DIAGNOSTIC-014,enhanced_llm_with_agent,3,보안 질의,long,diagnostic,security_auditor,네트워크에서 발견된 보안 이슈가 비즈니스 운영에 미치는 영향을 평가하세요.,"보안 이슈는 비즈니스 운영에 심각한 영향을 미칠 수 있으며, 데이터 유출, 고객 신뢰 상실, 재정적 손실, 법적 문제 등을 초래할 수 있습니다.","네트워크에서 발견된 보안 이슈는 비즈니스의 여러 측면에 부정적인 영향을 미칠 수 있습니다. 예를 들어, 고객의 개인 정보가 유출되면 고객의 신뢰를 잃게 되고, 이는 매출 감소로 이어질 수 있습니다. 또한, 보안 침해로 인해 발생하는 법적 문제와 재정적 손실은 기업의 운영에 큰 부담을 줄 수 있습니다. 따라서 이러한 이슈는 비즈니스 운영의 지속 가능성에 중대한 위협이 됩니다.","보안 설정 현황:
CE1: SSH ON, AAA OFF
CE2: SSH ON, AAA OFF
sample10: SSH ON, AAA ON
sample7: SSH ON, AAA ON
sample8: SSH ON, AAA ON","ce1.xml, ce2.xml, sample10.xml, sample7.xml, sample8.xml, sample9.xml"
ENHANCED_ENHANCED-DIAGNOSTIC-015,enhanced_llm_with_agent,3,보안 질의,short,diagnostic,security_auditor,SSH와 AAA 설정이 표준 보안 정책을 준수하고 있는지 어떻게 확인할 수 있습니까?,SSH와 AAA 설정이 표준 보안 정책을 준수하지 않음,"분석된 증거에 따르면, SSH ACL이 적용되지 않았고 AAA 설정이 존재하지 않기 때문에, 이 두 가지 요소가 표준 보안 정책을 준수하지 않는 것으로 판단됩니다.","보안 설정 현황:
CE1: SSH ON, AAA OFF
CE2: SSH ON, AAA OFF
sample10: SSH ON, AAA ON
sample7: SSH ON, AAA ON
sample8: SSH ON, AAA ON","ce1.xml, ce2.xml, sample10.xml, sample7.xml, sample8.xml, sample9.xml"
ENHANCED_ENHANCED-SCENARIO-001,enhanced_llm_with_agent,4,기술적 오류 질의,short,scenario,troubleshooter,고객사 A의 L3VPN 서비스가 간헐적으로 끊어지는 문제의 근본 원인은 무엇인가?,네트워크 구성 요소의 불안정성,"고객사 A의 L3VPN 서비스가 간헐적으로 끊어지는 문제는 네트워크 구성 요소의 불안정성으로 인해 발생할 수 있습니다. 증거에서 None단계의 vrf_without_rt_count가 0으로 나타나지만, 이는 특정 문제를 나타내지 않으며, 다른 네트워크 요소나 외부 요인에 의해 서비스가 불안정해질 수 있습니다.","VRF 설정 현황:
sample10: 1개 VRF (exam-l3vpn)
sample7: 1개 VRF (exam-l3vpn)
sample8: 1개 VRF (exam-l3vpn)
sample9: 1개 VRF (exam-l3vpn)","ce1.xml, ce2.xml, sample10.xml, sample7.xml, sample8.xml, sample9.xml"
ENHANCED_ENHANCED-SCENARIO-002,enhanced_llm_with_agent,4,기술적 오류 질의,short,scenario,troubleshooter,새로운 PE 라우터 추가 후 BGP 경로 이상이 발생하는 원인은 무엇인가?,BGP 설정 오류 또는 라우터 간의 연결 문제,"새로운 PE 라우터를 추가한 후 BGP 경로에 이상이 발생하는 원인은 주로 BGP 설정 오류나 라우터 간의 연결 문제 때문입니다. 특히, iBGP 피어링이 제대로 설정되지 않았거나, 라우터 간의 네트워크 연결이 불안정할 경우 이러한 문제가 발생할 수 있습니다.","BGP 설정 현황:
CE1: AS65001, 1개 피어
CE2: AS65003, 1개 피어
sample10: AS65000, 3개 피어
sample7: AS65000, 3개 피어
sample8: AS65000, 3개 피어","ce1.xml, ce2.xml, sample10.xml, sample7.xml, sample8.xml, sample9.xml"
ENHANCED_ENHANCED-SCENARIO-003,enhanced_llm_with_agent,4,기술적 오류 질의,long,scenario,troubleshooter,보안 점검 후 일부 장비 접속 불가의 근본 원인은 무엇인가?,보안 점검 후 일부 장비 접속 불가의 근본 원인은 None 단계에서 ssh_missing_count가 0이기 때문에 보안 설정이나 접근 권한 문제일 가능성이 높다.,보안 점검 결과에서 ssh_missing_count가 0으로 나타났다는 것은 SSH 관련 설정에 문제가 없음을 의미합니다. 따라서 접속 불가의 근본 원인은 다른 보안 설정이나 접근 권한 문제일 가능성이 높습니다.,"보안 설정 현황:
CE1: SSH ON, AAA OFF
CE2: SSH ON, AAA OFF
sample10: SSH ON, AAA ON
sample7: SSH ON, AAA ON
sample8: SSH ON, AAA ON","ce1.xml, ce2.xml, sample10.xml, sample7.xml, sample8.xml, sample9.xml"
ENHANCED_ENHANCED-SCENARIO-004,enhanced_llm_with_agent,4,기술적 오류 질의,short,scenario,troubleshooter,고객사 A의 L3VPN 서비스 문제로 영향을 받을 수 있는 다른 서비스는 무엇인가?,[],"고객사 A의 L3VPN 서비스 문제로 영향을 받을 수 있는 다른 서비스는 없으며, 현재 vrf_interface_bind_count가 0으로 나타나 문제 없음이 확인되었습니다.","VRF 설정 현황:
sample10: 1개 VRF (exam-l3vpn)
sample7: 1개 VRF (exam-l3vpn)
sample8: 1개 VRF (exam-l3vpn)
sample9: 1개 VRF (exam-l3vpn)","ce1.xml, ce2.xml, sample10.xml, sample7.xml, sample8.xml, sample9.xml"
ENHANCED_ENHANCED-SCENARIO-005,enhanced_llm_with_agent,4,기술적 오류 질의,long,scenario,troubleshooter,새로운 PE 라우터에서 BGP 경로 이상이 다른 AS에 미칠 영향은 무엇인가?,"BGP 경로 이상은 다른 AS에 경로 선택 및 트래픽 흐름에 영향을 미칠 수 있으며, 이는 네트워크 안정성 및 성능 저하를 초래할 수 있다.","새로운 PE 라우터에서 BGP 경로 이상이 발생하면, 이로 인해 다른 자율 시스템(AS)에서 경로 선택 과정에 혼란이 생길 수 있습니다. BGP는 경로 선택을 위해 여러 기준을 사용하며, 경로 이상이 발생하면 잘못된 경로가 선택되거나, 트래픽이 비효율적으로 흐를 수 있습니다. 이러한 문제는 네트워크의 안정성을 저하시킬 수 있으며, 결과적으로 서비스 품질에 부정적인 영향을 미칠 수 있습니다.","BGP 설정 현황:
CE1: AS65001, 1개 피어
CE2: AS65003, 1개 피어
sample10: AS65000, 3개 피어
sample7: AS65000, 3개 피어
sample8: AS65000, 3개 피어","ce1.xml, ce2.xml, sample10.xml, sample7.xml, sample8.xml, sample9.xml"
ENHANCED_ENHANCED-SCENARIO-006,enhanced_llm_with_agent,4,기술적 오류 질의,short,scenario,troubleshooter,보안 점검 후 접속 불가 문제로 인해 영향을 받을 수 있는 다른 장비는 무엇인가?,"[""CE1"", ""CE2"", ""sample10""]","보안 점검 후 접속 불가 문제는 ssh가 활성화된 장비들에 영향을 미칠 수 있으며, 제공된 정보에 따르면 CE1, CE2, sample10이 해당 장비들로 확인됩니다.","보안 설정 현황:
CE1: SSH ON, AAA OFF
CE2: SSH ON, AAA OFF
sample10: SSH ON, AAA ON
sample7: SSH ON, AAA ON
sample8: SSH ON, AAA ON","ce1.xml, ce2.xml, sample10.xml, sample7.xml, sample8.xml, sample9.xml"
ENHANCED_ENHANCED-SCENARIO-007,enhanced_llm_with_agent,4,기술적 오류 질의,short,scenario,troubleshooter,고객사 A의 L3VPN 서비스 문제를 해결하기 위한 방안의 부작용은 무엇인가?,"서비스 중단, 고객 불만 증가, 추가 비용 발생","L3VPN 서비스 문제를 해결하기 위한 방안으로는 다양한 접근이 있을 수 있지만, 이러한 방안들이 가져올 수 있는 부작용으로는 서비스 중단이 발생할 수 있으며, 이는 고객의 불만을 증가시킬 수 있습니다. 또한, 문제 해결을 위한 추가적인 작업이나 자원 투입이 필요할 경우, 예상치 못한 추가 비용이 발생할 수 있습니다.","VRF 설정 현황:
sample10: 1개 VRF (exam-l3vpn)
sample7: 1개 VRF (exam-l3vpn)
sample8: 1개 VRF (exam-l3vpn)
sample9: 1개 VRF (exam-l3vpn)",sample7.xml
ENHANCED_ENHANCED-SCENARIO-008,enhanced_llm_with_agent,4,기술적 오류 질의,short,scenario,troubleshooter,새로운 PE 라우터의 BGP 경로 이상 해결 방안의 부작용은 무엇인가?,"BGP 경로 이상 해결 방안의 부작용은 경로 루프 발생, 네트워크 불안정성 증가, 그리고 트래픽 경로의 비효율성이 포함될 수 있다.","새로운 PE 라우터의 BGP 경로 이상 해결 방안은 여러 가지 부작용을 초래할 수 있습니다. 예를 들어, 경로 루프가 발생할 수 있으며, 이는 네트워크의 안정성을 저하시킬 수 있습니다. 또한, 이러한 해결 방안이 잘못 적용될 경우 네트워크의 전반적인 불안정성이 증가할 수 있으며, 트래픽이 비효율적으로 경로를 따라 흐르게 되어 성능 저하를 초래할 수 있습니다.","BGP 설정 현황:
CE1: AS65001, 1개 피어
CE2: AS65003, 1개 피어
sample10: AS65000, 3개 피어
sample7: AS65000, 3개 피어
sample8: AS65000, 3개 피어",sample8.xml
