id,id_v2,level,metric,answer_type,status,reason,replay_answer,dataset_answer,match,score,detail
LINK_FAILURE_asbr2_leaf10,link_failure_impact:b8403a1b28,L5,link_failure_impact,text,MATCH,,NONE,"""NONE""",True,1.0,both_empty
LINK_FAILURE_asbr2_leaf11,link_failure_impact:ea94662b7c,L5,link_failure_impact,text,MATCH,,NONE,"""NONE""",True,1.0,both_empty
LINK_FAILURE_asbr2_leaf12,link_failure_impact:42c10fdecd,L5,link_failure_impact,text,MATCH,,NONE,"""NONE""",True,1.0,both_empty
LINK_FAILURE_asbr2_leaf2,link_failure_impact:2b363c32c0,L5,link_failure_impact,text,MATCH,,NONE,"""NONE""",True,1.0,both_empty
LINK_FAILURE_asbr2_leaf3,link_failure_impact:e7fd45f05d,L5,link_failure_impact,text,MATCH,,NONE,"""NONE""",True,1.0,both_empty
LINK_FAILURE_asbr2_leaf4,link_failure_impact:a5c7845652,L5,link_failure_impact,text,MATCH,,NONE,"""NONE""",True,1.0,both_empty
LINK_FAILURE_asbr2_leaf5,link_failure_impact:2e52ec9e37,L5,link_failure_impact,text,MATCH,,NONE,"""NONE""",True,1.0,both_empty
LINK_FAILURE_asbr2_leaf6,link_failure_impact:3598e0c054,L5,link_failure_impact,text,MATCH,,NONE,"""NONE""",True,1.0,both_empty
LINK_FAILURE_asbr2_leaf7,link_failure_impact:65eee3e09b,L5,link_failure_impact,text,MATCH,,NONE,"""NONE""",True,1.0,both_empty
LINK_FAILURE_asbr2_leaf8,link_failure_impact:ace503cd65,L5,link_failure_impact,text,MATCH,,NONE,"""NONE""",True,1.0,both_empty
LINK_FAILURE_asbr2_leaf9,link_failure_impact:db12c4702d,L5,link_failure_impact,text,MATCH,,NONE,"""NONE""",True,1.0,both_empty
LINK_FAILURE_asbr2_p1,link_failure_impact:67c1da4655,L5,link_failure_impact,text,MATCH,,NONE,"""NONE""",True,1.0,both_empty
LINK_FAILURE_asbr2_p2,link_failure_impact:82161cd87b,L5,link_failure_impact,text,MATCH,,NONE,"""NONE""",True,1.0,both_empty
LINK_FAILURE_asbr2_p3,link_failure_impact:1fb8ff57cc,L5,link_failure_impact,text,MATCH,,NONE,"""NONE""",True,1.0,both_empty
LINK_FAILURE_asbr2_p4,link_failure_impact:f4f786f7bd,L5,link_failure_impact,text,MATCH,,NONE,"""NONE""",True,1.0,both_empty
LINK_FAILURE_asbr2_p5,link_failure_impact:f36c71058c,L5,link_failure_impact,text,MATCH,,NONE,"""NONE""",True,1.0,both_empty
LINK_FAILURE_asbr2_p6,link_failure_impact:553cd9c11b,L5,link_failure_impact,text,MATCH,,NONE,"""NONE""",True,1.0,both_empty
LINK_FAILURE_asbr2_p7,link_failure_impact:d97c2b651e,L5,link_failure_impact,text,MATCH,,NONE,"""NONE""",True,1.0,both_empty
LINK_FAILURE_asbr2_p9,link_failure_impact:2dd19302ba,L5,link_failure_impact,text,MATCH,,NONE,"""NONE""",True,1.0,both_empty
LINK_FAILURE_asbr2_pe1,link_failure_impact:e4dfb3c83b,L5,link_failure_impact,text,MATCH,,NONE,"""NONE""",True,1.0,both_empty
LINK_FAILURE_asbr2_pe2,link_failure_impact:8223200a45,L5,link_failure_impact,text,MATCH,,NONE,"""NONE""",True,1.0,both_empty
LINK_FAILURE_asbr2_pe3,link_failure_impact:03c21d61f4,L5,link_failure_impact,text,MATCH,,NONE,"""NONE""",True,1.0,both_empty
LINK_FAILURE_asbr2_pe4,link_failure_impact:fec6c7911a,L5,link_failure_impact,text,MATCH,,NONE,"""NONE""",True,1.0,both_empty
LINK_FAILURE_asbr2_pe5,link_failure_impact:91c10528f6,L5,link_failure_impact,text,MATCH,,NONE,"""NONE""",True,1.0,both_empty
LINK_FAILURE_leaf1_pe1,link_failure_impact:bd27a37e2a,L5,link_failure_impact,text,MATCH,,NONE,"""NONE""",True,1.0,both_empty
LINK_FAILURE_leaf1_asbr1,link_failure_impact:06a29a852e,L5,link_failure_impact,text,MATCH,,NONE,"""NONE""",True,1.0,both_empty
LINK_FAILURE_leaf1_asbr2,link_failure_impact:fc2d5f0786,L5,link_failure_impact,text,MATCH,,NONE,"""NONE""",True,1.0,both_empty
LINK_FAILURE_leaf1_leaf10,link_failure_impact:58b39b0fc7,L5,link_failure_impact,text,MATCH,,NONE,"""NONE""",True,1.0,both_empty
LINK_FAILURE_leaf1_leaf11,link_failure_impact:76e5a98d69,L5,link_failure_impact,text,MATCH,,NONE,"""NONE""",True,1.0,both_empty
LINK_FAILURE_leaf1_leaf12,link_failure_impact:d4e3e4beb1,L5,link_failure_impact,text,MATCH,,NONE,"""NONE""",True,1.0,both_empty
LINK_FAILURE_leaf1_leaf2,link_failure_impact:84f51154dc,L5,link_failure_impact,text,MATCH,,NONE,"""NONE""",True,1.0,both_empty
LINK_FAILURE_leaf1_leaf3,link_failure_impact:bc1a44ecae,L5,link_failure_impact,text,MATCH,,NONE,"""NONE""",True,1.0,both_empty
LINK_FAILURE_leaf1_leaf4,link_failure_impact:6cc9dbdcac,L5,link_failure_impact,text,MATCH,,NONE,"""NONE""",True,1.0,both_empty
LINK_FAILURE_leaf1_leaf5,link_failure_impact:3694695629,L5,link_failure_impact,text,MATCH,,NONE,"""NONE""",True,1.0,both_empty
LINK_FAILURE_leaf1_leaf6,link_failure_impact:399a416a74,L5,link_failure_impact,text,MATCH,,NONE,"""NONE""",True,1.0,both_empty
LINK_FAILURE_leaf1_leaf7,link_failure_impact:83ebda09dc,L5,link_failure_impact,text,MATCH,,NONE,"""NONE""",True,1.0,both_empty
LINK_FAILURE_leaf1_leaf8,link_failure_impact:88e12b215d,L5,link_failure_impact,text,MATCH,,NONE,"""NONE""",True,1.0,both_empty
LINK_FAILURE_leaf1_leaf9,link_failure_impact:740dded4a9,L5,link_failure_impact,text,MATCH,,NONE,"""NONE""",True,1.0,both_empty
LINK_FAILURE_leaf1_p1,link_failure_impact:7636b9072b,L5,link_failure_impact,text,MATCH,,NONE,"""NONE""",True,1.0,both_empty
LINK_FAILURE_leaf1_p10,link_failure_impact:7aca01325e,L5,link_failure_impact,text,MATCH,,NONE,"""NONE""",True,1.0,both_empty
SPOF_DETECTION_GLOBAL,spof_detection:566d4b6821,L5,spof_detection,set_str,MISMATCH,,[],"[""p7""]",False,0.0,missing={'p7'}
OSPF_AREA0_ROUTERS_GLOBAL,ospf_area0_routers:566d4b6821,L5,ospf_area0_routers,set,MATCH,,"[""asbr1"", ""asbr2"", ""p6"", ""p7"", ""p8""]","[""asbr1"", ""asbr2"", ""p6"", ""p7"", ""p8""]",True,1.0,exact
K_FAILURE_p7_p8,redundant_paths_list:f5e3f80c63,L5,redundant_paths_list,set,MATCH,,"[""p7 → p8""]","[""p7 → p8""]",True,1.0,exact
ROOT_CAUSE_leaf10_leaf6,root_cause_analysis:cac48b5fa5,L5,root_cause_analysis,text,MATCH,,pe5,"""pe5""",True,1.0,exact
ROOT_CAUSE_leaf5_p5,root_cause_analysis:a6f89f87c0,L5,root_cause_analysis,text,MATCH,,pe3,"""pe3""",True,1.0,exact
ROOT_CAUSE_leaf12_leaf8,root_cause_analysis:0cc18b859f,L5,root_cause_analysis,text,MATCH,,pe6,"""pe6""",True,1.0,exact
ROOT_CAUSE_pe2_leaf5,root_cause_analysis:74081089b4,L5,root_cause_analysis,text,MATCH,,pe2,"""pe2""",True,1.0,exact
ROOT_CAUSE_leaf10_leaf5,root_cause_analysis:6e36b6c357,L5,root_cause_analysis,text,MATCH,,pe5,"""pe5""",True,1.0,exact
ROOT_CAUSE_leaf12_p4,root_cause_analysis:1783512dd4,L5,root_cause_analysis,text,MATCH,,pe6,"""pe6""",True,1.0,exact
ROOT_CAUSE_pe2_leaf10,root_cause_analysis:f4f9ac834e,L5,root_cause_analysis,text,MATCH,,pe2,"""pe2""",True,1.0,exact
ROOT_CAUSE_leaf2_pe5,root_cause_analysis:cc34663cf2,L5,root_cause_analysis,text,MATCH,,pe1,"""pe1""",True,1.0,exact
ROOT_CAUSE_p10_leaf6,root_cause_analysis:a65f5da518,L5,root_cause_analysis,text,MATCH,,p10,"""p10""",True,1.0,exact
ROOT_CAUSE_leaf10_p3,root_cause_analysis:de8e73c908,L5,root_cause_analysis,text,MATCH,,pe5,"""pe5""",True,1.0,exact
ROOT_CAUSE_p3_leaf2,root_cause_analysis:4dc3e62468,L5,root_cause_analysis,text,MATCH,,p3,"""p3""",True,1.0,exact
ROOT_CAUSE_pe2_leaf4,root_cause_analysis:454b1a5c03,L5,root_cause_analysis,text,MATCH,,pe2,"""pe2""",True,1.0,exact
ROOT_CAUSE_asbr1_leaf8,root_cause_analysis:39c885ee03,L5,root_cause_analysis,text,MATCH,,asbr1,"""asbr1""",True,1.0,exact
ROOT_CAUSE_leaf12_leaf4,root_cause_analysis:34f91e253f,L5,root_cause_analysis,text,MATCH,,pe6,"""pe6""",True,1.0,exact
ROOT_CAUSE_p1_leaf10,root_cause_analysis:1d2a71442b,L5,root_cause_analysis,text,MATCH,,p1,"""p1""",True,1.0,exact
ROOT_CAUSE_leaf12_leaf3,root_cause_analysis:08699d45dc,L5,root_cause_analysis,text,MATCH,,pe6,"""pe6""",True,1.0,exact
ROOT_CAUSE_pe4_leaf1,root_cause_analysis:7f17a328e7,L5,root_cause_analysis,text,MATCH,,pe4,"""pe4""",True,1.0,exact
ROOT_CAUSE_leaf11_p9,root_cause_analysis:bca5863a51,L5,root_cause_analysis,text,MATCH,,pe6,"""pe6""",True,1.0,exact
ROOT_CAUSE_leaf8_leaf7,root_cause_analysis:af0f40c009,L5,root_cause_analysis,text,MATCH,,pe4,"""pe4""",True,1.0,exact
ROOT_CAUSE_leaf6_leaf9,root_cause_analysis:03b563078f,L5,root_cause_analysis,text,MATCH,,pe3,"""pe3""",True,1.0,exact
ROOT_CAUSE_leaf12_p1,root_cause_analysis:a91d0abf0d,L5,root_cause_analysis,text,MATCH,,pe6,"""pe6""",True,1.0,exact
ROOT_CAUSE_leaf10_p6,root_cause_analysis:f49db49615,L5,root_cause_analysis,text,MATCH,,pe5,"""pe5""",True,1.0,exact
ROOT_CAUSE_p4_leaf6,root_cause_analysis:9889d46fef,L5,root_cause_analysis,text,MATCH,,p4,"""p4""",True,1.0,exact
ROOT_CAUSE_asbr1_leaf2,root_cause_analysis:ce40d22460,L5,root_cause_analysis,text,MATCH,,asbr1,"""asbr1""",True,1.0,exact
ROOT_CAUSE_leaf10_pe5,root_cause_analysis:8905954277,L5,root_cause_analysis,text,MATCH,,pe5,"""pe5""",True,1.0,exact
ROOT_CAUSE_leaf11_p8,root_cause_analysis:66a0d41718,L5,root_cause_analysis,text,MATCH,,pe6,"""pe6""",True,1.0,exact
ROOT_CAUSE_leaf5_p8,root_cause_analysis:176336e911,L5,root_cause_analysis,text,MATCH,,pe3,"""pe3""",True,1.0,exact
ROOT_CAUSE_p3_leaf3,root_cause_analysis:9368949ec2,L5,root_cause_analysis,text,MATCH,,p3,"""p3""",True,1.0,exact
ROOT_CAUSE_leaf1_p9,root_cause_analysis:df1e74d27b,L5,root_cause_analysis,text,MATCH,,pe1,"""pe1""",True,1.0,exact
ROOT_CAUSE_leaf12_pe2,root_cause_analysis:e2a334141a,L5,root_cause_analysis,text,MATCH,,pe6,"""pe6""",True,1.0,exact
ROOT_CAUSE_p7_leaf2,root_cause_analysis:ded2852f56,L5,root_cause_analysis,text,MATCH,,p7,"""p7""",True,1.0,exact
ROOT_CAUSE_leaf6_p6,root_cause_analysis:654e796ff0,L5,root_cause_analysis,text,MATCH,,pe3,"""pe3""",True,1.0,exact
ROOT_CAUSE_pe4_leaf2,root_cause_analysis:cfa847a2ab,L5,root_cause_analysis,text,MATCH,,pe4,"""pe4""",True,1.0,exact
ROOT_CAUSE_p7_leaf7,root_cause_analysis:bdf83d4f85,L5,root_cause_analysis,text,MATCH,,p7,"""p7""",True,1.0,exact
ROOT_CAUSE_pe1_leaf11,root_cause_analysis:ed1ab03747,L5,root_cause_analysis,text,MATCH,,pe1,"""pe1""",True,1.0,exact
ROOT_CAUSE_asbr2_leaf3,root_cause_analysis:62124e243a,L5,root_cause_analysis,text,MATCH,,asbr2,"""asbr2""",True,1.0,exact
ROOT_CAUSE_leaf11_leaf7,root_cause_analysis:88aad56e94,L5,root_cause_analysis,text,MATCH,,pe6,"""pe6""",True,1.0,exact
ROOT_CAUSE_pe4_leaf4,root_cause_analysis:624e535119,L5,root_cause_analysis,text,MATCH,,pe4,"""pe4""",True,1.0,exact
ROOT_CAUSE_leaf1_leaf8,root_cause_analysis:947a2759c5,L5,root_cause_analysis,text,MATCH,,pe1,"""pe1""",True,1.0,exact
ROOT_CAUSE_leaf12_p6,root_cause_analysis:dcdd48275a,L5,root_cause_analysis,text,MATCH,,pe6,"""pe6""",True,1.0,exact
ROOT_CAUSE_p8_leaf4,root_cause_analysis:54fb1519a7,L5,root_cause_analysis,text,MATCH,,p8,"""p8""",True,1.0,exact
ROOT_CAUSE_pe2_leaf6,root_cause_analysis:17e8d82e97,L5,root_cause_analysis,text,MATCH,,pe2,"""pe2""",True,1.0,exact
ROOT_CAUSE_pe6_leaf8,root_cause_analysis:6db4b08563,L5,root_cause_analysis,text,MATCH,,pe6,"""pe6""",True,1.0,exact
ROOT_CAUSE_p8_leaf7,root_cause_analysis:5b16122db5,L5,root_cause_analysis,text,MATCH,,p8,"""p8""",True,1.0,exact
ROOT_CAUSE_leaf6_leaf7,root_cause_analysis:1279ae07ff,L5,root_cause_analysis,text,MATCH,,pe3,"""pe3""",True,1.0,exact
ROOT_CAUSE_leaf11_pe5,root_cause_analysis:a08c01370e,L5,root_cause_analysis,text,MATCH,,pe6,"""pe6""",True,1.0,exact
ROOT_CAUSE_pe1_leaf10,root_cause_analysis:196063462e,L5,root_cause_analysis,text,MATCH,,pe1,"""pe1""",True,1.0,exact
ROOT_CAUSE_p4_leaf3,root_cause_analysis:3fa7c5cc3e,L5,root_cause_analysis,text,MATCH,,p4,"""p4""",True,1.0,exact
NODE_FAILURE_p10,node_failure_impact:33a2ac2b94,L5,node_failure_impact,number,MATCH,,43,43,True,1.0,"parser=43.0, gold=43.0"
NODE_FAILURE_pe1,node_failure_impact:4ccbada267,L5,node_failure_impact,number,MATCH,,43,43,True,1.0,"parser=43.0, gold=43.0"
NODE_FAILURE_pe6,node_failure_impact:e811c3958b,L5,node_failure_impact,number,MATCH,,45,45,True,1.0,"parser=45.0, gold=45.0"
NODE_FAILURE_pe4,node_failure_impact:6111b27eac,L5,node_failure_impact,number,MATCH,,43,43,True,1.0,"parser=43.0, gold=43.0"
NODE_FAILURE_pe3,node_failure_impact:8c42c4983c,L5,node_failure_impact,number,MATCH,,43,43,True,1.0,"parser=43.0, gold=43.0"
NODE_FAILURE_p7,node_failure_impact:b0e6d3010b,L5,node_failure_impact,number,MATCH,,43,43,True,1.0,"parser=43.0, gold=43.0"
NODE_FAILURE_leaf12,node_failure_impact:b37a16b2fb,L5,node_failure_impact,number,MATCH,,43,43,True,1.0,"parser=43.0, gold=43.0"
NODE_FAILURE_leaf11,node_failure_impact:88f7e872d9,L5,node_failure_impact,number,MATCH,,44,44,True,1.0,"parser=44.0, gold=44.0"
NODE_FAILURE_pe2,node_failure_impact:8c1b88e5bd,L5,node_failure_impact,number,MATCH,,43,43,True,1.0,"parser=43.0, gold=43.0"
NODE_FAILURE_leaf1,node_failure_impact:edcd1eab8d,L5,node_failure_impact,number,MATCH,,43,43,True,1.0,"parser=43.0, gold=43.0"
DUAL_FAILURE_p1_p2,redundancy_verification:40392f1b2f,L5,redundancy_verification,text,MATCH,,43,"""43""",True,1.0,exact
DUAL_FAILURE_p3_p4,redundancy_verification:a2dc4b309f,L5,redundancy_verification,text,MATCH,,43,"""43""",True,1.0,exact
DUAL_FAILURE_p5_p6,redundancy_verification:cdac175c11,L5,redundancy_verification,text,MATCH,,43,"""43""",True,1.0,exact
DUAL_FAILURE_p7_p8,redundancy_verification:172506136c,L5,redundancy_verification,text,MATCH,,43,"""43""",True,1.0,exact
DUAL_FAILURE_p9_p10,redundancy_verification:78efd1d9a7,L5,redundancy_verification,text,MATCH,,42,"""42""",True,1.0,exact
DUAL_FAILURE_pe1_pe2,redundancy_verification:063c7e06a8,L5,redundancy_verification,text,MATCH,,42,"""42""",True,1.0,exact
DUAL_FAILURE_pe3_pe4,redundancy_verification:2e5967de03,L5,redundancy_verification,text,MATCH,,42,"""42""",True,1.0,exact
DUAL_FAILURE_pe5_pe6,redundancy_verification:8d1b60520b,L5,redundancy_verification,text,MATCH,,45,"""45""",True,1.0,exact
DUAL_FAILURE_leaf1_leaf2,redundancy_verification:b24f7175b1,L5,redundancy_verification,text,MATCH,,43,"""43""",True,1.0,exact
DUAL_FAILURE_leaf3_leaf4,redundancy_verification:52145e3ff9,L5,redundancy_verification,text,MATCH,,43,"""43""",True,1.0,exact
DUAL_FAILURE_leaf5_leaf6,redundancy_verification:66737a0610,L5,redundancy_verification,text,MATCH,,43,"""43""",True,1.0,exact
DUAL_FAILURE_leaf7_leaf8,redundancy_verification:62909e9aac,L5,redundancy_verification,text,MATCH,,43,"""43""",True,1.0,exact
DUAL_FAILURE_leaf9_leaf10,redundancy_verification:397f272a3d,L5,redundancy_verification,text,MATCH,,45,"""45""",True,1.0,exact
DUAL_FAILURE_leaf11_leaf12,redundancy_verification:35e0e18bac,L5,redundancy_verification,text,MATCH,,44,"""44""",True,1.0,exact
DUAL_FAILURE_asbr1_asbr2,redundancy_verification:b2bccb1a1a,L5,redundancy_verification,text,MATCH,,43,"""43""",True,1.0,exact
TRIPLE_FAILURE_p1_p2_p3,triple_node_failure:2a76b3ac27,L5,triple_node_failure,text,MATCH,,NO (affected_flows: 42),"""NO (affected_flows: 42)""",True,1.0,exact
WORST_CASE_FAILURE,worst_case_failure_analysis:566d4b6821,L5,worst_case_failure_analysis,text,MATCH,,pe6(45),"""pe6(45)""",True,1.0,exact
NEGATIVE_TEST_FAKE_NODE,non_existent_node_check:4816fc9823,L5,non_existent_node_check,number,MATCH,,0,0,True,1.0,"parser=0.0, gold=0.0"
CONFIG_CHANGE_BASELINE,config_change_impact:e0ae13cbdc,L5,config_change_impact,text,MATCH,,"CHANGED (70 entries: 10.0.30.1 -> 10.0.32.1, 10.10.10.1 -> 10.0.32.1, 10.0.30.3 -> 10.0.32.1)","""CHANGED (70 entries: 10.0.30.1 -> 10.0.32.1, 10.10.10.1 -> 10.0.32.1, 10.0.30.3 -> 10.0.32.1)""",True,1.0,exact
DIFF_REACH_BASELINE,differential_reachability:21ab5d5d26,L5,differential_reachability,text,MATCH,,NO_DIFF,"""NO_DIFF""",True,1.0,exact
POLICY_COMPLIANCE_p10,policy_compliance_check:da0910f0db,L5,policy_compliance_check,text,MISMATCH,,"VIOLATION: 10.0.1.0 -> 8.8.8.8, 10.0.1.1 -> 8.8.8.8, 10.0.11.0 -> 8.8.8.8","""VIOLATION: 10.0.30.1 -> 8.8.8.8, 10.10.10.1 -> 8.8.8.8, 10.0.30.3 -> 8.8.8.8""",False,0.5714285714285714,token_f1=0.571
SEC_BYPASS_p8_p7_p10__rs5,security_policy_bypass_check:6e9ef5078d-rs5,L4,security_policy_bypass_check,text,MATCH,,VIOLATION (path: p8 -> p7),"""VIOLATION (path: p8 -> p7)""",True,1.0,exact
SEC_BYPASS_p7_p8_pe1__rs7,security_policy_bypass_check:f23075fa11-rs7,L4,security_policy_bypass_check,text,MATCH,,VIOLATION (path: p7 -> p8),"""VIOLATION (path: p7 -> p8)""",True,1.0,exact
SEC_BYPASS_p7_p8_p10__rs9,security_policy_bypass_check:d129441350-rs9,L4,security_policy_bypass_check,text,MATCH,,VIOLATION (path: p7 -> p8),"""VIOLATION (path: p7 -> p8)""",True,1.0,exact
SEC_BYPASS_p8_p7_p10__rs5__rs14,security_policy_bypass_check:6e9ef5078d-rs5-rs14,L4,security_policy_bypass_check,text,MATCH,,VIOLATION (path: p8 -> p7),"""VIOLATION (path: p8 -> p7)""",True,1.0,exact
SEC_BYPASS_p8_p7_p10__rs5__rs14__rs19,security_policy_bypass_check:6e9ef5078d-rs5-rs14-rs19,L4,security_policy_bypass_check,text,MATCH,,VIOLATION (path: p8 -> p7),"""VIOLATION (path: p8 -> p7)""",True,1.0,exact
SEC_BYPASS_p7_p8_p10__rs9__rs20,security_policy_bypass_check:d129441350-rs9-rs20,L4,security_policy_bypass_check,text,MATCH,,VIOLATION (path: p7 -> p8),"""VIOLATION (path: p7 -> p8)""",True,1.0,exact
SEC_BYPASS_p7_p8_pe1__rs7__rs21,security_policy_bypass_check:f23075fa11-rs7-rs21,L4,security_policy_bypass_check,text,MATCH,,VIOLATION (path: p7 -> p8),"""VIOLATION (path: p7 -> p8)""",True,1.0,exact
SEC_BYPASS_p8_p7_p10__rs5__rs14__rs22,security_policy_bypass_check:6e9ef5078d-rs5-rs14-rs22,L4,security_policy_bypass_check,text,MATCH,,VIOLATION (path: p8 -> p7),"""VIOLATION (path: p8 -> p7)""",True,1.0,exact
SEC_BYPASS_p8_p7_p10__rs5__rs14__rs19__rs23,security_policy_bypass_check:6e9ef5078d-rs5-rs14-rs19-rs23,L4,security_policy_bypass_check,text,MATCH,,VIOLATION (path: p8 -> p7),"""VIOLATION (path: p8 -> p7)""",True,1.0,exact
SEC_BYPASS_p8_p7_p10__rs5__rs14__rs19__rs23__rs26,security_policy_bypass_check:6e9ef5078d-rs5-rs14-rs19-rs23-rs26,L4,security_policy_bypass_check,text,MATCH,,VIOLATION (path: p8 -> p7),"""VIOLATION (path: p8 -> p7)""",True,1.0,exact
SEC_BYPASS_p7_p8_pe1__rs27,security_policy_bypass_check:f23075fa11-rs27,L4,security_policy_bypass_check,text,MATCH,,VIOLATION (path: p7 -> p8),"""VIOLATION (path: p7 -> p8)""",True,1.0,exact
SEC_BYPASS_p8_p7_p10__rs5__rs14__rs30,security_policy_bypass_check:6e9ef5078d-rs5-rs14-rs30,L4,security_policy_bypass_check,text,MATCH,,VIOLATION (path: p8 -> p7),"""VIOLATION (path: p8 -> p7)""",True,1.0,exact
SEC_BYPASS_p7_p8_p10__rs9__rs20__rs32,security_policy_bypass_check:d129441350-rs9-rs20-rs32,L4,security_policy_bypass_check,text,MATCH,,VIOLATION (path: p7 -> p8),"""VIOLATION (path: p7 -> p8)""",True,1.0,exact
SEC_BYPASS_p7_p8_pe1__rs7__rs21__rs33,security_policy_bypass_check:f23075fa11-rs7-rs21-rs33,L4,security_policy_bypass_check,text,MATCH,,VIOLATION (path: p7 -> p8),"""VIOLATION (path: p7 -> p8)""",True,1.0,exact
SEC_BYPASS_p8_p7_p10__rs5__rs14__rs30__rs34,security_policy_bypass_check:6e9ef5078d-rs5-rs14-rs30-rs34,L4,security_policy_bypass_check,text,MATCH,,VIOLATION (path: p8 -> p7),"""VIOLATION (path: p8 -> p7)""",True,1.0,exact
SEC_BYPASS_p7_p8_pe1__rs7__rs21__rs33__rs35,security_policy_bypass_check:f23075fa11-rs7-rs21-rs33-rs35,L4,security_policy_bypass_check,text,MATCH,,VIOLATION (path: p7 -> p8),"""VIOLATION (path: p7 -> p8)""",True,1.0,exact
SEC_BYPASS_p8_p7_p10__rs5__rs14__rs30__rs34__rs36,security_policy_bypass_check:6e9ef5078d-rs5-rs14-rs30-rs34-rs36,L4,security_policy_bypass_check,text,MATCH,,VIOLATION (path: p8 -> p7),"""VIOLATION (path: p8 -> p7)""",True,1.0,exact
